freq,psd_x,psd_y,psd_z
27498.16666666666,1.1426312506662487e-09,1.606567758685045e-09,1.7079849176836263e-10
27518.165333333327,1.13102276786663e-09,1.5119486880461908e-09,1.7329329507759393e-10
27538.163999999993,1.1684722778788134e-09,1.5294364309429388e-09,1.8356362293911805e-10
27558.16266666666,1.1398420259180062e-09,1.6275380647313108e-09,1.8046865110385933e-10
27578.161333333326,1.17877869273474e-09,1.6588687999085321e-09,1.742573581429134e-10
27598.159999999993,1.1745141328524555e-09,1.66700175577183e-09,1.6464266321397889e-10
27618.15866666666,1.1263027591363862e-09,1.6619716587027866e-09,1.741940485131781e-10
27638.157333333325,1.1327672051899114e-09,1.631698653754599e-09,1.8034190855042243e-10
27658.15599999999,1.1515734440554347e-09,1.6016127359113705e-09,1.6301007002860118e-10
27678.154666666658,1.2029610164682988e-09,1.600198154776486e-09,1.7721028941735052e-10
27698.153333333325,1.2270691476874217e-09,1.6540981461217856e-09,1.765572160301727e-10
27718.151999999995,1.2400502868640743e-09,1.5192369101550896e-09,1.7884748112651355e-10
27738.15066666666,1.2291267161303767e-09,1.5511408769651364e-09,1.7283819947378788e-10
27758.149333333327,1.1529482403094957e-09,1.597498593522419e-09,1.7797508612470082e-10
27778.147999999994,1.1519075822532704e-09,1.6531311129760975e-09,1.7939277696413586e-10
27798.14666666666,1.1321204488802743e-09,1.6439952971242258e-09,1.6424761668699852e-10
27818.145333333327,1.1132217461802139e-09,1.6262797975959723e-09,1.6662593292802347e-10
27838.143999999993,1.1234694216380818e-09,1.5584125478493054e-09,1.733057506381646e-10
27858.14266666666,1.1319552320884885e-09,1.520146914398008e-09,1.749441253450101e-10
27878.141333333326,1.1979841120472606e-09,1.5837962699711984e-09,1.7667606355272535e-10
27898.139999999992,1.2163626196191942e-09,1.5676331245413576e-09,1.7430532583865094e-10
27918.13866666666,1.159499190733632e-09,1.6140090873973746e-09,1.6540627732448066e-10
27938.137333333325,1.1475933990269639e-09,1.6204841063485639e-09,1.6587036871018532e-10
27958.13599999999,1.225256693561203e-09,1.7129877195342122e-09,1.746255407572625e-10
27978.134666666658,1.226061806868341e-09,1.6161987933808785e-09,1.7148741492986406e-10
27998.133333333328,1.1761343465273387e-09,1.4579684840321613e-09,1.6613511879064355e-10
28018.131999999994,1.2294156430249752e-09,1.6143571203360595e-09,5.385883678056802e-10
28038.13066666666,1.3073295545638155e-09,1.8354573202449235e-09,7.730469774880508e-10
28058.129333333327,1.1151776707029927e-09,1.6173123602182434e-09,1.9817690284681306e-10
28078.127999999993,1.1375770070410164e-09,1.6571255311202037e-09,1.6221636763685927e-10
28098.12666666666,1.1431959885686273e-09,1.6375759043032547e-09,1.6194881363718808e-10
28118.125333333326,1.1546429611867527e-09,1.6453352846761853e-09,1.6816731809375484e-10
28138.123999999993,1.1979015498669706e-09,1.5600620228310585e-09,1.7801436621065032e-10
28158.12266666666,1.1471112507747251e-09,1.6680713405371514e-09,1.7511075459425047e-10
28178.121333333325,1.1453499603417952e-09,1.6143240297284958e-09,1.6501658118124083e-10
28198.11999999999,1.1555421215509263e-09,1.5983367748115423e-09,1.8035555409356415e-10
28218.118666666658,1.214039455216309e-09,1.6492862448421859e-09,1.7540624062821045e-10
28238.117333333324,1.1995711996628482e-09,1.6322068980929882e-09,1.6760996326287403e-10
28258.11599999999,1.1386839513038468e-09,1.7138972913517012e-09,1.7294773741545416e-10
28278.11466666666,1.1625288719453971e-09,1.6471233825698938e-09,1.677840640229163e-10
28298.113333333327,1.1308749191886587e-09,1.5508821814799009e-09,1.6425705059645414e-10
28318.111999999994,1.1583897055895101e-09,1.598367233784028e-09,1.6943791860686585e-10
28338.11066666666,1.1532756686905821e-09,1.7418304410564495e-09,1.8231012095345292e-10
28358.109333333327,1.140131027120826e-09,1.6548814219580938e-09,1.79357109225828e-10
28378.107999999993,1.092936078223575e-09,1.5659623122795842e-09,1.704474953955659e-10
28398.10666666666,1.1984699776730456e-09,1.5698658019169908e-09,1.7184899448165053e-10
28418.105333333326,1.1920584987897939e-09,1.5774324806816898e-09,1.6663971228055138e-10
28438.103999999992,1.1679906624024854e-09,1.6388884459001161e-09,1.694162752729758e-10
28458.10266666666,1.14814961240463e-09,1.494079343543809e-09,1.742868349287011e-10
28478.101333333325,1.1386605811370201e-09,1.5270866427182001e-09,1.817683078332809e-10
28498.09999999999,1.1565382810074808e-09,1.6171125723017573e-09,1.6727728515730405e-10
28518.098666666658,1.0914392199109037e-09,1.4916325076764424e-09,1.6824602847536069e-10
28538.097333333328,1.0757727751768729e-09,1.5117055161610505e-09,1.7443379188166324e-10
28558.095999999994,1.0915190836027107e-09,1.5410843315553182e-09,1.7494191605785923e-10
28578.09466666666,1.108448985442581e-09,1.5561643623450402e-09,1.7358063980000773e-10
28598.093333333327,1.1972896981534965e-09,1.6142865598959663e-09,1.7093650698456412e-10
28618.091999999993,1.1915453463351424e-09,1.6830910702113302e-09,1.7093142093756297e-10
28638.09066666666,1.1262444777334825e-09,1.6097362778858629e-09,1.7365249829256533e-10
28658.089333333326,1.1996975181478144e-09,1.6443905657353874e-09,1.6496941785506285e-10
28678.087999999992,1.2030514953454118e-09,1.7050448258143066e-09,1.6605817610976589e-10
28698.08666666666,1.1672870123688597e-09,1.6738499124245511e-09,1.7606752519668055e-10
28718.085333333325,1.1962431242481226e-09,1.6187335082917337e-09,1.7098152392807614e-10
28738.08399999999,1.1924597784705593e-09,1.6235173644257284e-09,1.7114976402691185e-10
28758.082666666658,1.1273618912851842e-09,1.5236424914504075e-09,1.6746630330611205e-10
28778.081333333324,1.1392295424262157e-09,1.5603805769886976e-09,1.6726788946422355e-10
28798.07999999999,1.1573551997956425e-09,1.5502551710876854e-09,1.6669986675592083e-10
28818.07866666666,1.1821318067317845e-09,1.6143753978908616e-09,1.6395334711377012e-10
28838.077333333327,1.1210696498897143e-09,1.6290643278766776e-09,1.6759262854284498e-10
28858.075999999994,1.1297439353192753e-09,1.6345191217366598e-09,1.7853123450676238e-10
28878.07466666666,1.1165052260129828e-09,1.6524016212462313e-09,1.8361840931801208e-10
28898.073333333326,1.1227862052592067e-09,1.5468317995326923e-09,1.8078844689450918e-10
28918.071999999993,1.1417737045540966e-09,1.594382539047062e-09,1.7087582228323986e-10
28938.07066666666,1.1499897013739945e-09,1.6058132890889584e-09,1.6707490251953914e-10
28958.069333333326,1.1357901563740568e-09,1.5398100894390126e-09,1.735730503103624e-10
28978.067999999992,1.1055301740239623e-09,1.5638842727504613e-09,1.7554867843075596e-10
28998.06666666666,1.160265340103817e-09,1.5439527845541858e-09,1.758989257926806e-10
29018.065333333325,1.1809775869340638e-09,1.6314070977457262e-09,1.7151084341043855e-10
29038.06399999999,1.17158396522875e-09,1.6228940632231893e-09,1.6594426237838846e-10
29058.062666666658,1.1369276871119373e-09,1.628911315932112e-09,1.6153243390040366e-10
29078.061333333324,1.1314929750250813e-09,1.5848931514682872e-09,1.6975379938511431e-10
29098.059999999994,1.1795493370347222e-09,1.5757670773444786e-09,1.718430080086955e-10
29118.05866666666,1.1527734981538493e-09,1.5355231628681449e-09,1.7170732428956825e-10
29138.057333333327,1.1492752339948057e-09,1.5798796614683586e-09,1.667730786376044e-10
29158.055999999993,1.1523045827155338e-09,1.6449969031329923e-09,1.7765246719233905e-10
29178.05466666666,1.1384096041459211e-09,1.6069893232500604e-09,1.8039597969119587e-10
29198.053333333326,1.1264913556106558e-09,1.648133749349244e-09,1.7307118591420056e-10
29218.051999999992,1.1113712449925377e-09,1.6765014533674285e-09,1.7820544619834493e-10
29238.05066666666,1.0921879394644523e-09,1.5824547194906472e-09,1.786856959580191e-10
29258.049333333325,1.0484649314811446e-09,1.546949920809084e-09,1.6284749097491184e-10
29278.04799999999,1.1264638352738676e-09,1.6702637541359119e-09,1.6847496839285298e-10
29298.046666666658,1.1848556929410336e-09,1.666817017290202e-09,1.793801477792809e-10
29318.045333333324,1.148690791228816e-09,1.7492566044492699e-09,1.8282782655772325e-10
29338.04399999999,1.1415113436121814e-09,1.6016219499016965e-09,1.7122583133800302e-10
29358.04266666666,1.1335100106812848e-09,1.6142920626780982e-09,1.7271555679673423e-10
29378.041333333327,1.2068809874082468e-09,1.6096124353630998e-09,1.7619804823081959e-10
29398.039999999994,1.1548878469574135e-09,1.612241176340799e-09,1.711607117080856e-10
29418.03866666666,1.2084289473130134e-09,1.594352100107076e-09,1.6986056156792435e-10
29438.037333333326,1.2564668841668757e-09,1.635803254309561e-09,1.635799754525803e-10
29458.035999999993,1.1914651552130094e-09,1.61439523079435e-09,1.6836779450369482e-10
29478.03466666666,1.1762322398807057e-09,1.5513632305050172e-09,1.6662005477751801e-10
29498.033333333326,1.219224588381521e-09,1.585636789779813e-09,1.7563664105582029e-10
29518.031999999992,1.222314841509347e-09,1.6140625791415404e-09,1.72859716303983e-10
29538.03066666666,1.1928145600827313e-09,1.567772216620155e-09,1.7662927152415663e-10
29558.029333333325,1.1509242235274916e-09,1.543328463593825e-09,1.7168062202872685e-10
29578.02799999999,1.137216682324817e-09,1.544841449449518e-09,1.7734772528795771e-10
29598.026666666658,1.132429050867376e-09,1.5634897473440398e-09,1.8187796822838362e-10
29618.025333333324,1.1365646725376356e-09,1.615708563390071e-09,1.7884520205680892e-10
29638.023999999994,1.071598043043795e-09,1.5891716439841252e-09,1.6826736713926908e-10
29658.02266666666,1.1139376078525023e-09,1.5046184043491869e-09,1.7123492811772974e-10
29678.021333333327,1.177403823604802e-09,1.6164335025795527e-09,1.6307065047691759e-10
29698.019999999993,1.151984714409724e-09,1.535169424478209e-09,1.584474902991908e-10
29718.01866666666,1.1627868445575088e-09,1.551900795317267e-09,1.6989884676155706e-10
29738.017333333326,1.115867009037459e-09,1.569894572279499e-09,1.713337124413526e-10
29758.015999999992,1.141992516908729e-09,1.677266986202122e-09,1.63793931824046e-10
29778.01466666666,1.099078238924426e-09,1.6116356032471429e-09,1.6422623522780023e-10
29798.013333333325,1.0892267380254451e-09,1.485560382017576e-09,1.796241407823393e-10
29818.01199999999,1.121822787351145e-09,1.5069346313583075e-09,1.7747270552433212e-10
29838.010666666658,1.189486464966126e-09,1.5305637262613693e-09,1.6632314234461295e-10
29858.009333333324,1.130128926944607e-09,1.5412206893322818e-09,1.7590246210306357e-10
29878.00799999999,1.1145929791145822e-09,1.6261331302193966e-09,1.8189096994279592e-10
29898.006666666657,1.1255766858663275e-09,1.7452073828999374e-09,1.664425924850745e-10
29918.005333333327,1.077964102583266e-09,1.7049436527952995e-09,1.537487259456938e-10
29938.003999999994,1.098239228788656e-09,1.7003120187352506e-09,1.681781340448924e-10
29958.00266666666,1.1994902733352407e-09,1.6083190354534162e-09,1.6937216647874877e-10
29978.001333333326,1.128078334375076e-09,1.6636429105838886e-09,1.6454458689307054e-10
29997.999999999993,1.1802764490986274e-09,1.6937684631180387e-09,1.6604274563349105e-10
30017.99866666666,1.1840593972730361e-09,1.6076329165007451e-09,1.8158193871084288e-10
30037.997333333326,1.1705434336280805e-09,1.583256138979669e-09,1.7993453680179584e-10
30057.995999999992,1.1479559927879584e-09,1.632476010108347e-09,1.7306726950857752e-10
30077.99466666666,1.1164026985865372e-09,1.5808526912234834e-09,1.7726468868900948e-10
30097.993333333325,1.2133785763532978e-09,1.5294749667589131e-09,1.8181892657876916e-10
30117.99199999999,1.1747503237940025e-09,1.6594768982891264e-09,1.7470801802179405e-10
30137.990666666657,1.2295715286981624e-09,1.6259108687059346e-09,1.8610829025732697e-10
30157.989333333324,1.191689946011945e-09,1.6213745828119876e-09,1.777790229073449e-10
30177.987999999994,1.1861793447852097e-09,1.6741997729192239e-09,1.77849300514354e-10
30197.98666666666,1.1676479921987843e-09,1.6033111814835042e-09,1.8515167654141886e-10
30217.985333333327,1.1527661364505052e-09,1.5689532134832287e-09,1.7675431806680288e-10
30237.983999999993,1.1592183216687079e-09,1.586595508167619e-09,1.6383910245780416e-10
30257.98266666666,1.1683662510114465e-09,1.5503035666050075e-09,1.6754762383430394e-10
30277.981333333326,1.1944952102137614e-09,1.6310511616291772e-09,1.66731164066586e-10
30297.979999999992,1.1556061689479501e-09,1.6368371238314407e-09,1.652216602537686e-10
30317.97866666666,1.1332366012181666e-09,1.5008161081015269e-09,1.634658388766128e-10
30337.977333333325,1.0816860942985429e-09,1.430988416727734e-09,1.6174583372191245e-10
30357.97599999999,1.0980819331389049e-09,1.588089780420916e-09,1.7288926809260527e-10
30377.974666666658,1.107380770450384e-09,1.5680006331058478e-09,1.7580836902310408e-10
30397.973333333324,1.117587314325303e-09,1.5728236400534405e-09,1.7307074533718644e-10
30417.97199999999,1.1652462644605462e-09,1.525384673802484e-09,1.7579510354949613e-10
30437.970666666657,1.1124885051958141e-09,1.5147480910542532e-09,1.7734538784183184e-10
30457.969333333327,1.1038568076967967e-09,1.5780980171968942e-09,1.85513225604333e-10
30477.967999999993,1.1904805095048875e-09,1.552983272617659e-09,1.759007122153479e-10
30497.96666666666,1.2467814381999833e-09,1.6018695655449092e-09,1.74605290640849e-10
30517.965333333326,1.2434367163033624e-09,1.6431698520123282e-09,1.685860455792298e-10
30537.963999999993,1.137212428573543e-09,1.5873204079012546e-09,1.669762536921565e-10
30557.96266666666,1.1075843660085186e-09,1.5481237503976456e-09,2.1008961934325314e-10
30577.961333333325,1.1732975893885364e-09,1.7307191057970463e-09,4.5924155557990335e-10
30597.959999999992,1.1774593549308869e-09,1.6245441182618543e-09,2.315649736361073e-10
30617.95866666666,1.2260324449777559e-09,1.591945816723159e-09,1.6789515351676943e-10
30637.957333333325,1.2146927307938316e-09,1.7382563840884208e-09,1.756286008781666e-10
30657.95599999999,1.226150250467693e-09,1.6117319941327986e-09,1.7721126405458294e-10
30677.954666666657,1.1924776051954698e-09,1.5293222044127874e-09,1.7353276175322537e-10
30697.953333333324,1.2136022759937391e-09,1.6221876283195108e-09,1.7481726057462099e-10
30717.95199999999,1.2508690684023358e-09,1.6054262036339078e-09,1.7177613381263925e-10
30737.95066666666,1.219853357544193e-09,1.5762170888695582e-09,1.7275353274112337e-10
30757.949333333327,1.167829548451147e-09,1.5519849399312947e-09,1.7164693110989597e-10
30777.947999999993,1.1146917111706276e-09,1.5724373649338143e-09,1.7285283287981733e-10
30797.94666666666,1.0951067095089347e-09,1.5856227999434103e-09,1.7749207185916082e-10
30817.945333333326,1.1347464550486325e-09,1.6354216727958751e-09,1.749592821604939e-10
30837.943999999992,1.1877834999322546e-09,1.6134040743296624e-09,1.750029789447387e-10
30857.94266666666,1.1597267279969584e-09,1.6357872928122823e-09,1.8019067144932322e-10
30877.941333333325,1.189855414709453e-09,1.662581659114384e-09,1.7318036340383314e-10
30897.93999999999,1.167430961331495e-09,1.6639416407995931e-09,1.7000286424442464e-10
30917.938666666658,1.1766207785244367e-09,1.6070806395640071e-09,1.8032641129732013e-10
30937.937333333324,1.147593103969186e-09,1.500857918311489e-09,1.8846435066124958e-10
30957.93599999999,1.1766712856245572e-09,1.4426798893442533e-09,1.695295365790419e-10
30977.934666666657,1.1507767163087199e-09,1.4953700385555354e-09,1.6308090956988176e-10
30997.933333333327,1.1567830565462815e-09,1.5649755388544253e-09,1.7282871577145707e-10
31017.931999999993,1.1174500199551405e-09,1.6305478263550594e-09,1.6529936614679992e-10
31037.93066666666,1.0913298833452074e-09,1.6838636766945315e-09,1.752735179217407e-10
31057.929333333326,1.1356004633251115e-09,1.5802598634159646e-09,1.7943895791048488e-10
31077.927999999993,1.135622148598279e-09,1.6073748607774835e-09,1.7708634566150133e-10
31097.92666666666,1.1469855120775283e-09,1.6515714570422677e-09,1.6489756568255207e-10
31117.925333333325,1.097178713685715e-09,1.6333528014594982e-09,1.6557032811796752e-10
31137.92399999999,1.128238553818403e-09,1.7001705433415597e-09,1.7667578125022781e-10
31157.92266666666,1.1972890446624327e-09,1.6333338225735372e-09,1.8086728202275862e-10
31177.921333333325,1.1020081398306697e-09,1.5969333599328225e-09,1.7211353397435298e-10
31197.91999999999,1.1281075214152095e-09,1.6467930888435866e-09,1.659207463893804e-10
31217.918666666657,1.1159371413814128e-09,1.6389760758786218e-09,1.6814058110709483e-10
31237.917333333324,1.125805582626613e-09,1.56189335261486e-09,1.7114410092489306e-10
31257.91599999999,1.123008611175795e-09,1.5432983497066773e-09,1.6973019402926727e-10
31277.91466666666,1.1202768053307229e-09,1.6478441045821687e-09,1.8280146389481168e-10
31297.913333333327,1.1293609818547965e-09,1.6118133509942493e-09,1.7675718396145408e-10
31317.911999999993,1.056646425802508e-09,1.5975541026279968e-09,1.6485255163562276e-10
31337.91066666666,1.1104205630856728e-09,1.6303321436389054e-09,1.7409036353266619e-10
31357.909333333326,1.1809550104231177e-09,1.5708462597259217e-09,1.8172229617272565e-10
31377.907999999992,1.1914514600582026e-09,1.514138312736415e-09,1.7595798407182027e-10
31397.90666666666,1.1698791986568738e-09,1.5760864825053333e-09,1.7400963472150887e-10
31417.905333333325,1.213709891627033e-09,1.6145441692648729e-09,1.7457345590942042e-10
31437.90399999999,1.1911611403131157e-09,1.603856222019486e-09,1.7387555256420999e-10
31457.902666666658,1.1976328944565232e-09,1.6451648057805387e-09,1.7096527743470072e-10
31477.901333333324,1.2244902482801776e-09,1.5464183407590325e-09,1.7383568915011354e-10
31497.89999999999,1.1496580364260252e-09,1.5325901052609616e-09,1.7461523220289275e-10
31517.898666666657,1.120270153788848e-09,1.6225176881190134e-09,1.7516319518848733e-10
31537.897333333327,1.1453862893745449e-09,1.526287646578688e-09,1.6946155386546446e-10
31557.895999999993,1.149679858012364e-09,1.5999971082049364e-09,1.7594327188250997e-10
31577.89466666666,1.1310297338333671e-09,1.6173875387196157e-09,1.7550273807678946e-10
31597.893333333326,1.1352243075365907e-09,1.6880497453771735e-09,1.7811437579008153e-10
31617.891999999993,1.1449216249182455e-09,1.6847580354276564e-09,1.736298855840375e-10
31637.89066666666,1.1124984320523905e-09,1.5455327609403977e-09,1.7258378010653698e-10
31657.889333333325,1.1305777506650877e-09,1.599007443933018e-09,1.7321367526370458e-10
31677.88799999999,1.1926540461308024e-09,1.4871551064256703e-09,1.709391071436706e-10
31697.886666666658,1.1609426745157471e-09,1.5425111149938106e-09,1.7096766701891786e-10
31717.885333333325,1.1334265135247155e-09,1.6544942964766751e-09,1.6900029435993197e-10
31737.88399999999,1.1507621779354493e-09,1.5934452723929478e-09,1.7362186249149678e-10
31757.882666666657,1.073976660493642e-09,1.5752794119216212e-09,1.7568171716150385e-10
31777.881333333324,1.1197240457824188e-09,1.5599533029890992e-09,1.7831482730708284e-10
31797.87999999999,1.1228155401382771e-09,1.5472641846790552e-09,1.7282357691190397e-10
31817.87866666666,1.1434329653460778e-09,1.5679263627475099e-09,1.6621801951079103e-10
31837.877333333327,1.1626176925533613e-09,1.6425050926637093e-09,1.6773365097978184e-10
31857.875999999993,1.1301678900852947e-09,1.6541105706843365e-09,1.7244636912320726e-10
31877.87466666666,1.0908733331297244e-09,1.5827430027946272e-09,1.6621204825410557e-10
31897.873333333326,1.1241104638590376e-09,1.581976748974312e-09,1.724502593839154e-10
31917.871999999992,1.1708089965518096e-09,1.5726977709001865e-09,1.8437057719122647e-10
31937.87066666666,1.1539696323054005e-09,1.5580069663696516e-09,1.771623352991039e-10
31957.869333333325,1.1428709474362446e-09,1.541003570866001e-09,1.8356524793185264e-10
31977.86799999999,1.2080308677500474e-09,1.5871000235783377e-09,1.7596063393457345e-10
31997.866666666658,1.2331993131572672e-09,1.6135397084140118e-09,1.6969843276305467e-10
32017.865333333324,1.1224087539188822e-09,1.5953972869368935e-09,1.704453975749153e-10
32037.86399999999,1.1583134804402306e-09,1.5786182703194592e-09,1.7440542794863518e-10
32057.862666666657,1.1603343298390616e-09,1.6934183994917782e-09,1.8396469292978668e-10
32077.861333333323,1.1859111274203442e-09,1.6760241637652776e-09,1.7755567957079078e-10
32097.859999999993,1.128703669556831e-09,1.579531068543247e-09,1.6924299411064612e-10
32117.85866666666,1.0925792777077676e-09,1.6156361225214544e-09,1.6760489449216095e-10
32137.857333333326,1.1371112716399498e-09,1.553136591120465e-09,1.702241188238241e-10
32157.855999999992,1.1840897210035858e-09,1.4965039805970225e-09,1.8265463504566195e-10
32177.85466666666,1.1490949915057546e-09,1.574315817916235e-09,1.750804069630537e-10
32197.853333333325,1.155481276063661e-09,1.6917096730797112e-09,1.625964180176427e-10
32217.85199999999,1.138379118233956e-09,1.6979246442166624e-09,1.654272682335748e-10
32237.850666666658,1.1703458345283984e-09,1.6756987089807619e-09,1.6892732716323623e-10
32257.849333333324,1.1721167956023564e-09,1.632461358824723e-09,1.7804669728007844e-10
32277.84799999999,1.075286875373056e-09,1.628128081669589e-09,1.835168042576342e-10
32297.846666666657,1.1617864509242865e-09,1.5967059511536751e-09,1.810657072206164e-10
32317.845333333324,1.1964373999945675e-09,1.5458223350308442e-09,1.7632674562469293e-10
32337.84399999999,1.123682868063418e-09,1.6149864322449548e-09,1.7510508437410397e-10
32357.84266666666,1.1888432842423965e-09,1.6287586689332366e-09,1.7269732536177776e-10
32377.841333333326,1.127821712713502e-09,1.7116143915275515e-09,1.6272829788415238e-10
32397.839999999993,1.1226879628602952e-09,1.5273872853736741e-09,1.61839862137806e-10
32417.83866666666,1.1580250134397926e-09,1.6236563824951688e-09,1.680764101432044e-10
32437.837333333326,1.1378981506848177e-09,1.701147537266535e-09,1.7172711980588863e-10
32457.835999999992,1.1089110855646796e-09,1.5837059017616956e-09,1.7393795438065235e-10
32477.83466666666,1.1417147306084715e-09,1.5622360002861968e-09,1.786101951517307e-10
32497.833333333325,1.1762692786996028e-09,1.5496458757262022e-09,1.7280942350459807e-10
32517.83199999999,1.1739192406869767e-09,1.5804897286338287e-09,1.6500422232901005e-10
32537.830666666658,1.1998383238508312e-09,1.6053604650751194e-09,1.6639568167602729e-10
32557.829333333324,1.1603722785014536e-09,1.604935727885418e-09,1.632856154983638e-10
32577.82799999999,1.1091154848129882e-09,1.5680113192138187e-09,1.6466641145285555e-10
32597.826666666657,1.1474627380126259e-09,1.4871590717477092e-09,1.671949432692389e-10
32617.825333333323,1.1547694635293508e-09,1.5388528496238187e-09,1.6913370096574317e-10
32637.823999999993,1.1373641779263958e-09,1.6382872469337528e-09,1.7194057247107512e-10
32657.82266666666,1.128006701972736e-09,1.59492533100726e-09,1.7357806007114736e-10
32677.821333333326,1.1998836502519413e-09,1.5622049613008896e-09,1.730146629367549e-10
32697.819999999992,1.1700405516220544e-09,1.5550005475282496e-09,1.7285474994507075e-10
32717.81866666666,1.1599484739921967e-09,1.5746328493353352e-09,1.6756369847887093e-10
32737.817333333325,1.1633206893931349e-09,1.5099303544001944e-09,1.8195177542874808e-10
32757.81599999999,1.160078678359208e-09,1.5195727910372003e-09,1.7821036765640334e-10
32777.81466666666,1.1309144802375814e-09,1.5232553105092e-09,1.6996763092247192e-10
32797.813333333324,1.1633490883363057e-09,1.6587120718322668e-09,1.5614289655832846e-10
32817.81199999999,1.1939902814585483e-09,1.6938014860634891e-09,1.603223629016097e-10
32837.81066666666,1.1634024622048017e-09,1.5909491494839831e-09,1.77897782058939e-10
32857.80933333332,1.1410908991398433e-09,1.5839418328353492e-09,1.7044517503257957e-10
32877.80799999999,1.113944907027598e-09,1.7151537043782202e-09,1.715776963130546e-10
32897.80666666666,1.1200336447169364e-09,1.6721355866071837e-09,1.8395517397065553e-10
32917.80533333332,1.131511936828015e-09,1.645331469684838e-09,1.7855007807146543e-10
32937.80399999999,1.188801342331775e-09,1.6633113663347766e-09,1.6968158271944023e-10
32957.802666666656,1.179269139899136e-09,1.5963815612549736e-09,1.7584571463503567e-10
32977.80133333332,1.1116854516886287e-09,1.5565839658216716e-09,1.8451316633983875e-10
32997.79999999999,1.13733315354318e-09,1.634654292656739e-09,1.7547207615080893e-10
33017.798666666655,1.1511801367885446e-09,1.6544568865292094e-09,1.7192390389889174e-10
33037.79733333332,1.1162175804250197e-09,1.6788772669892703e-09,1.784867307869145e-10
33057.795999999995,1.144753927718182e-09,1.6546215094574489e-09,1.733048969869612e-10
33077.79466666666,1.0950668466655994e-09,1.5968257225460895e-09,1.7964791762603653e-10
33097.79333333333,1.0748601824747725e-09,1.5943125716281228e-09,1.7502227537123867e-10
33117.791999999994,1.1348727489545701e-09,1.6508715408418105e-09,2.1348435693870416e-10
33137.79066666666,1.1727660707862806e-09,1.7076359879785272e-09,2.0830528811963092e-10
33157.78933333333,1.1421204229054553e-09,1.555609224908428e-09,1.7040636401228958e-10
33177.78799999999,1.0858142541241016e-09,1.5622654244497911e-09,1.6968252798647155e-10
33197.78666666666,1.1542968170993892e-09,1.5560299441304178e-09,1.7489668897105882e-10
33217.785333333326,1.1488393612351287e-09,1.6156858002012302e-09,1.7257437479154292e-10
33237.78399999999,1.1800975116675092e-09,1.6692820838209268e-09,1.7260114637509565e-10
33257.78266666666,1.1766106800652425e-09,1.6423024716683491e-09,1.674190606103785e-10
33277.781333333325,1.192124018252278e-09,1.5746141953429997e-09,1.6875754823181194e-10
33297.77999999999,1.1841263906753776e-09,1.6437095820464083e-09,1.7453879614829118e-10
33317.77866666666,1.1647197869651943e-09,1.5433179792452493e-09,1.7545672579623085e-10
33337.777333333324,1.1246610310901496e-09,1.558871856834087e-09,1.7450952800121718e-10
33357.77599999999,1.123950016866568e-09,1.6389535711126044e-09,1.7086593208767205e-10
33377.77466666666,1.1621138575094386e-09,1.5759272440862467e-09,1.6888158486136238e-10
33397.77333333332,1.1801735900504234e-09,1.6182277700875807e-09,1.6359969839766814e-10
33417.77199999999,1.1637034189360213e-09,1.6006371834090735e-09,1.6404808742644457e-10
33437.770666666656,1.1130753342225076e-09,1.5528213780398789e-09,1.653331947696678e-10
33457.76933333332,1.1364398160329612e-09,1.6121231323125653e-09,1.7289616938918783e-10
33477.76799999999,1.1577999133987661e-09,1.6107753696978565e-09,1.7256737081320077e-10
33497.766666666656,1.1285329499414771e-09,1.558583181208101e-09,1.691220561428321e-10
33517.76533333332,1.1628386105343034e-09,1.5909682019333155e-09,1.7962953871697155e-10
33537.76399999999,1.1821044173224576e-09,1.6219551748411536e-09,1.8188308405512054e-10
33557.762666666655,1.2117494719320613e-09,1.6267275567178674e-09,1.7873954516410566e-10
33577.76133333332,1.1796303011770274e-09,1.597016633871063e-09,1.778582555886388e-10
33597.759999999995,1.1746467101166547e-09,1.5848760157898623e-09,1.6338963095209075e-10
33617.75866666666,1.140460052351029e-09,1.59092444665491e-09,1.7616007660382896e-10
33637.75733333333,1.1209048723719531e-09,1.5312042670005309e-09,1.8488278829443015e-10
33657.755999999994,1.1632883151519935e-09,1.6482295865406116e-09,1.792253586272224e-10
33677.75466666666,1.1448292364691396e-09,1.6692205878973208e-09,1.728713618879305e-10
33697.75333333333,1.1279650153272277e-09,1.6489482841179654e-09,1.7766552771259576e-10
33717.75199999999,1.146646287627702e-09,1.5444554282665468e-09,1.7157976123009213e-10
33737.75066666666,1.0994132277955605e-09,1.4541193318046668e-09,1.691080936417618e-10
33757.749333333326,1.1442875328707166e-09,1.5210736575841005e-09,1.7452979979508214e-10
33777.74799999999,1.1572447833840627e-09,1.5563379690113116e-09,1.7308758435371982e-10
33797.74666666666,1.2042304309580076e-09,1.6229150580874088e-09,1.7698179569698094e-10
33817.745333333325,1.189935384764241e-09,1.6874184609747456e-09,1.7505526104281842e-10
33837.74399999999,1.1860643519064314e-09,1.7705933151580781e-09,1.7818999154211402e-10
33857.74266666666,1.1384272293708392e-09,1.6129623171957485e-09,1.6917799296839082e-10
33877.741333333324,1.1462063673219193e-09,1.5923452798802905e-09,1.742155720181353e-10
33897.73999999999,1.1714849804144365e-09,1.5736978386816194e-09,1.787882421921486e-10
33917.73866666666,1.1491977287889167e-09,1.6546189846676983e-09,1.7820147631140462e-10
